Clondalkin||0||0||-639.5216300000001||-5332.17372
Clones||0||0||-723.0667100000001||-5417.968290000001
Clonmel||0||0||-769.0255099999999||-5235.58172
Cobh||0||0||-829.4285799999999||-5185.0335700000005
Coleraine||0||0||-766.048||-5294.437
Cong||0||0||-928.3460399999999||-5354.168439999999
Cork City||0||0||-848.63157||-5189.68917
Courtown Harbour||0||0||-622.94642||-5264.68638
Crossmolina||0||0||-931.5845599999999||-5410.0342
Dalkey||0||0||-610.5843600000001||-5327.79106
Derry||0||0||-824.948||-5259.625
Dingle||0||0||-1027.0536||-5213.87608
Donegal||0||0||-811.0545999999999||-5465.41972
Doolin||0||0||-937.3047600000001||-5301.74444
Drogheda||0||0||-635.6098499999999||-5371.7856
Dublin||0||0||-626.0309699999999||-5334.98053
Dun Laoghaire||0||0||-613.3895200000001||-5329.44124
Dunadry||0||0||-613.95||-5469.884
Dundalk||0||0||-640.5957||-5399.794510000001
Dundrum||0||0||-624.32643||-5328.913210000001
Dunfanaghy||0||0||-796.94369||-5518.34711
Dungarvan||0||0||-762.03627||-5209.36763
Dunlavin||0||0||-670.16395||-5305.78764
Dunmanway||0||0||-911.18088||-5172.22571
Durrus||0||0||-952.1993||-5162.17112
Ennis||0||0||-898.8738399999999||-5284.74255
Enniscorthy||0||0||-656.6130099999999||-5250.21968
Enniskillen||0||0||-769.2053599999998||-5314.23672
Ennistymon||0||0||-929.3495099999999||-5294.037200000001
Fahan||0||0||-747.24123||-5508.76125
Fermoy||0||0||-827.5561099999999||-5213.93605
Furbo||0||0||-920.495||-5324.918000000001
Galway City||0||0||-905.66677||-5327.05588
Glandore||0||0||-912.0972199999999||-5156.65072
Glendalough||0||0||-632.984||-5301.1979999999985
Glengarriff||0||0||-955.2222399999999||-5175.00277
Gorey||0||0||-629.43022||-5267.573549999999
Gougane Barra||0||0||-931.4779999999998||-5183.941
Greystones||0||0||-607.93414||-5314.91175
Hillsborough||0||0||-676.37068||-5316.49222
Holywood||0||0||-659.9053||-5309.18211
Howth||0||0||-606.46843||-5338.58469
Innishannon||0||0||-865.65357||-5176.461539999999
Kanturk||0||0||-890.5166899999999||-5217.725489999999
Kenmare||0||0||-958.35174||-5188.00967
Kilkee||0||0||-964.44116||-5268.282279999999
Kilkenny||0||0||-724.47879||-5265.41454
Killaloe||0||0||-844.75152||-5280.8886
Killarney||0||0||-950.44265||-5205.993530000001
Kilrush||0||0||-948.5937399999999||-5264.06999
Kilternan||0||0||-619.37835||-5323.59571
Kinsale||0||0||-852.25014||-5170.60502
Knock||0||0||-892.1465999999999||-5379.00638
Lahinch||0||0||-933.66629||-5293.26784
Larne||0||0||-843.8972699999999||-5186.17245
Leenane||0||0||-969.3132499999999||-5359.559560000001
Letterfrack||0||0||-994.8231699999999||-5355.360340000001
Letterkenny||0||0||-773.42787||-5495.58392
Limerick City||0||0||-863.0497499999999||-5266.8020400000005
Lisdoonvarna||0||0||-928.97106||-5303.0166899999995
Longford||0||0||-779.3109||-5372.755639999999
Lucan||0||0||-644.98488||-5335.72085
Macroom||0||0||-895.8847799999999||-5190.48039
Malahide||0||0||-615.01378||-5345.092360000001
Mallow||0||0||-865.39164||-5213.897619999999
Maynooth||0||0||-659.18499||-5338.12896
Midleton||0||0||-817.22358||-5191.37126
Moycullen||0||0||-918.14776||-5333.874809999999
Mullinavat||0||0||-717.09405||-5236.8994999999995
Mullingar||0||0||-733.8137800000001||-5352.59334
Navan||0||0||-668.42304||-5365.30417
New Ross||0||0||-694.719||-5239.620439999999
Newbridge||0||0||-680.47467||-5317.507579999999
Newcastle||0||0||-650.1023700000001||-5329.98135
Newmarket||0||0||-900.3081500000001||-5221.40232
Newport||0||0||-954.63685||-5388.52758
Oughterard||0||0||-931.89472||-5342.854810000001
Parknasilla||0||0||-987.18553||-5181.840510000001
Portlaoise||0||0||-729.8793300000001||-5303.2812300000005
Portmarnock||0||0||-613.16039||-5342.560839999998
Portrush||0||0||-665.35117||-5519.8933
Rathlin Island||0||0||-883.2610999999999||-5466.375
Rathmullan||0||0||-753.63061||-5509.70707
Rathnew||0||0||-608.2812||-5299.46004
Recess||0||0||-972.3701699999999||-5346.55285
Renvyle||0||0||-995.7940899999999||-5359.519679999999
Rosapenna||0||0||-782.3139999999999||-5519.15
Roscommon||0||0||-818.9095499999999||-5362.759059999999
Rosslare||0||0||-638.92254||-5227.20275
Rosslare Europort||0||0||-633.4444000000001||-5225.5556
Rossnowlagh||0||0||-820.7133799999999||-5455.71558
Roundstone||0||0||-991.9018399999999||-5339.642079999999
Shanagarry||0||0||-802.99249||-5185.27122
Shankill||0||0||-612.37578||-5323.32663
Shannon||0||0||-887.3067599999999||-5271.24708
Skibbereen||0||0||-926.2130299999999||-5155.5924399999985
Skull||0||0||-954.79801||-5152.6867
Slane||0||0||-654.3651199999999||-5370.86474
Sligo||0||0||-847.60888||-5427.661029999998
Spiddal||0||0||-928.181||-5325.317
Stillorgan||0||0||-620.35682||-5328.77953
Strabane||0||0||-738.53869||-5478.0684200000005
Straffan||0||0||-660.8824800000001||-5331.18851
Tahilla||0||0||-982.24205||-5183.044229999999
Templeglantine||0||0||-917.31||-5239.717000000001
Thomastown||0||0||-713.88211||-5252.70825
Tipperary||0||0||-816.1851399999999||-5247.3789400000005
Tralee||0||0||-969.9932499999999||-5227.13096
Tramore||0||0||-714.92952||-5216.143539999999
Virginia||0||0||-708.13222||-5383.44096
Waterford City||0||0||-712.9167||-5225.6667
Waterville||0||0||-1017.45436||-5182.9465
Westport||0||0||-951.4346699999999||-5380.213070000002
Wexford||0||0||-646.33381||-5233.6916
Wicklow||0||0||-604.4589||-5298.08207
Youghal||0||0||-784.71707||-5195.42704
