Letterfrack||304472||672||-994.8231699999999||-5355.360340000001
Letterkenny||985010||1952||-773.42787||-5495.58392
Limerick City||1990615||2028||-863.0497499999999||-5266.8020400000005
Lisdoonvarna||25091||845||-928.97106||-5303.0166899999995
Longford||940949||1112||-779.3109||-5372.755639999999
Lucan||545552||1174||-644.98488||-5335.72085
Macroom||1008756||1850||-895.8847799999999||-5190.48039
Malahide||1062391||1869||-615.01378||-5345.092360000001
Mallow||1706553||2364||-865.39164||-5213.897619999999
Maynooth||1406732||1584||-659.18499||-5338.12896
Midleton||1620059||1750||-817.22358||-5191.37126
Moycullen||906456||1430||-918.14776||-5333.874809999999
Mullinavat||765515||1377||-717.09405||-5236.8994999999995
Mullingar||1614200||2076||-733.8137800000001||-5352.59334
Navan||790760||1460||-668.42304||-5365.30417
New Ross||1373803||1874||-694.719||-5239.620439999999
Newbridge||466085||598||-680.47467||-5317.507579999999
Newcastle||1277554||1697||-650.1023700000001||-5329.98135
Newmarket||618613||1413||-900.3081500000001||-5221.40232
Newport||1365099||2339||-954.63685||-5388.52758
Oughterard||1588569||1821||-931.89472||-5342.854810000001
Parknasilla||1484066||1753||-987.18553||-5181.840510000001
Portlaoise||848183||1637||-729.8793300000001||-5303.2812300000005
Portmarnock||906625||1524||-613.16039||-5342.560839999998
Portrush||1979548||2359||-665.35117||-5519.8933
Rathlin Island||635159||849||-883.2610999999999||-5466.375
Rathmullan||1471004||2069||-753.63061||-5509.70707
Rathnew||1072135||1765||-608.2812||-5299.46004
Recess||618081||1436||-972.3701699999999||-5346.55285
Renvyle||1962378||2906||-995.7940899999999||-5359.519679999999
Rosapenna||390087||646||-782.3139999999999||-5519.15
Roscommon||1976755||2886||-818.9095499999999||-5362.759059999999
Rosslare||474849||1426||-638.92254||-5227.20275
Rosslare Europort||1644603||1785||-633.4444000000001||-5225.5556
Rossnowlagh||106428||351||-820.7133799999999||-5455.71558
Roundstone||1407205||1836||-991.9018399999999||-5339.642079999999
Shanagarry||589471||1364||-802.99249||-5185.27122
Shankill||1428991||2124||-612.37578||-5323.32663
Shannon||122283||264||-887.3067599999999||-5271.24708
Skibbereen||1827073||2140||-926.2130299999999||-5155.5924399999985
Skull||87023||662||-954.79801||-5152.6867
Slane||1219024||1847||-654.3651199999999||-5370.86474
Sligo||1790933||2564||-847.60888||-5427.661029999998
Spiddal||22530||32||-928.181||-5325.317
Stillorgan||1832366||2490||-620.35682||-5328.77953
Strabane||1316057||1530||-738.53869||-5478.0684200000005
Straffan||573242||1153||-660.8824800000001||-5331.18851
Tahilla||185519||877||-982.24205||-5183.044229999999
Templeglantine||806384||864||-917.31||-5239.717000000001
Thomastown||137580||1035||-713.88211||-5252.70825
Tipperary||1450707||1993||-816.1851399999999||-5247.3789400000005
Tralee||1350226||1441||-969.9932499999999||-5227.13096
Tramore||1073764||1125||-714.92952||-5216.143539999999
Virginia||1463973||2320||-708.13222||-5383.44096
Waterford City||1082330||1096||-712.9167||-5225.6667
Waterville||33543||376||-1017.45436||-5182.9465
Westport||1399446||1846||-951.4346699999999||-5380.213070000002
Wexford||585204||823||-646.33381||-5233.6916
Wicklow||1067659||2032||-604.4589||-5298.08207
Youghal||276143||685||-784.71707||-5195.42704
